bedrooms,bathrooms,area,lot_area,tax_value,year_built,fips,date_sold
4.0,2.0,1785.0,5630.0,139516.0,1963.0,6037.0,2017-04-05
2.0,2.0,1222.0,2161.0,58822.0,1971.0,6059.0,2017-08-28
4.0,3.0,2259.0,9684.0,132505.0,1955.0,6037.0,2017-06-14
4.0,3.0,1946.0,8027.0,253710.0,1986.0,6037.0,2017-01-17
3.0,1.0,1400.0,8799.0,47628.0,1895.0,6037.0,2017-08-11
3.0,2.0,2243.0,7840.0,487513.0,1964.0,6059.0,2017-02-17
3.0,2.0,1232.0,6153.0,379282.0,1948.0,6037.0,2017-01-12
4.0,3.0,1888.0,5000.0,425837.0,1997.0,6037.0,2017-09-12
3.0,2.0,1650.0,5223.0,252718.0,1924.0,6037.0,2017-01-31
5.0,3.0,2549.0,11258.0,240853.0,1999.0,6037.0,2017-07-18
3.0,2.0,1966.0,7567.0,98955.0,1958.0,6037.0,2017-05-03
3.0,2.0,1678.0,6209.0,92746.0,1950.0,6037.0,2017-05-23
2.0,1.0,1157.0,6716.0,48206.0,1946.0,6037.0,2017-03-30
4.0,3.0,2095.0,6159.0,254050.0,1954.0,6037.0,2017-06-14
3.0,2.0,1306.0,5999.0,212932.0,1949.0,6037.0,2017-05-01
4.0,2.0,2216.0,6959.0,176221.0,1956.0,6037.0,2017-06-29
4.0,2.5,1669.0,4696.0,425000.0,1996.0,6111.0,2017-04-27
4.0,2.0,1486.0,9064.0,169803.0,1963.0,6059.0,2017-08-25
4.0,2.0,1567.0,6693.0,217461.0,1992.0,6037.0,2017-06-19
3.0,2.0,1220.0,6002.0,119085.0,1955.0,6037.0,2017-08-01
3.0,2.0,1566.0,9102.0,240745.0,1963.0,6111.0,2017-01-05
3.0,2.0,1598.0,6930.0,305488.0,1955.0,6059.0,2017-08-29
4.0,3.0,2401.0,9846.0,665142.0,1950.0,6037.0,2017-03-27
3.0,3.0,2119.0,8135.0,620258.0,1937.0,6037.0,2017-06-26
3.0,2.0,1317.0,7347.0,239252.0,1954.0,6037.0,2017-04-07
5.0,2.0,2152.0,36559.0,89419.0,1946.0,6037.0,2017-01-09
5.0,3.0,2701.0,35365.0,440960.0,1960.0,6037.0,2017-07-03
2.0,1.0,916.0,9036.0,43340.0,1929.0,6037.0,2017-06-28
3.0,2.0,1904.0,7215.0,112947.0,1960.0,6037.0,2017-06-23
2.0,1.0,1110.0,5901.0,478595.0,1952.0,6037.0,2017-06-30
4.0,2.0,2154.0,7632.0,218090.0,1966.0,6037.0,2017-07-29
3.0,2.0,1026.0,4286.0,317128.0,1949.0,6037.0,2017-04-07
4.0,3.0,2483.0,5408.0,329720.0,1953.0,6037.0,2017-02-06
3.0,3.0,1977.0,6751.0,584101.0,1928.0,6037.0,2017-08-07
3.0,1.5,1198.0,8940.0,237044.0,1954.0,6059.0,2017-07-07
3.0,2.5,1821.0,2442.0,537949.0,2013.0,6059.0,2017-01-03
3.0,1.0,2427.0,11026.0,384000.0,1915.0,6037.0,2017-06-27
4.0,3.0,2283.0,6703.0,226825.0,1980.0,6037.0,2017-08-24
4.0,3.0,2081.0,7000.0,677143.0,1994.0,6059.0,2017-07-14
3.0,1.0,1093.0,6836.0,21685.0,1923.0,6037.0,2017-03-30
4.0,2.0,1574.0,8273.0,67163.0,1963.0,6059.0,2017-07-12
4.0,3.0,2252.0,5428.0,554291.0,1956.0,6037.0,2017-02-07
3.0,2.5,2856.0,14112.0,910987.0,1977.0,6059.0,2017-06-01
3.0,2.0,1128.0,4654.0,443000.0,1976.0,6037.0,2017-01-13
3.0,1.0,1246.0,5002.0,35568.0,1915.0,6037.0,2017-08-08
4.0,3.0,1887.0,5904.0,300073.0,1968.0,6059.0,2017-04-12
4.0,2.5,1524.0,9328.0,593540.0,1973.0,6111.0,2017-07-24
4.0,2.0,1618.0,5149.0,491594.0,1951.0,6037.0,2017-02-03
4.0,2.5,2666.0,10010.0,799000.0,1962.0,6059.0,2017-05-31
3.0,3.0,2180.0,6636.0,274015.0,2014.0,6037.0,2017-03-05
4.0,1.0,1948.0,20990.0,449053.0,1936.0,6037.0,2017-05-15
4.0,2.0,1995.0,5348.0,498430.0,1969.0,6059.0,2017-02-20
4.0,2.0,1880.0,6162.0,296535.0,1955.0,6037.0,2017-07-03
3.0,2.0,1533.0,7525.0,428000.0,1977.0,6037.0,2017-08-24
3.0,2.0,1244.0,8500.0,209603.0,1961.0,6111.0,2017-03-09
3.0,2.0,1393.0,10085.0,157084.0,1992.0,6037.0,2017-05-05
2.0,1.0,840.0,7761.0,50897.0,1950.0,6037.0,2017-02-01
2.0,2.0,1038.0,6113.0,24385.0,1945.0,6037.0,2017-01-31
3.0,2.0,1240.0,7585.0,624065.0,1924.0,6037.0,2017-08-10
3.0,2.5,1799.0,2394.0,280031.0,1975.0,6059.0,2017-05-30
2.0,1.5,1145.0,1926.0,588845.0,1973.0,6059.0,2017-08-31
3.0,2.0,1144.0,3841.0,201100.0,1962.0,6037.0,2017-02-14
4.0,2.0,1461.0,6112.0,178359.0,1953.0,6037.0,2017-05-17
3.0,1.5,1284.0,6004.0,324332.0,1954.0,6059.0,2017-07-07
3.0,2.0,1316.0,7362.0,512000.0,1957.0,6037.0,2017-05-03
3.0,2.0,1716.0,7048.0,395806.0,1956.0,6037.0,2017-06-29
3.0,2.0,1196.0,6025.0,207031.0,1948.0,6037.0,2017-07-06
2.0,1.0,960.0,4554.0,719695.0,1947.0,6037.0,2017-01-19
3.0,2.5,1662.0,6000.0,211790.0,1961.0,6059.0,2017-02-22
3.0,2.5,1536.0,1894.0,484000.0,1971.0,6059.0,2017-05-30
3.0,2.5,2170.0,8577.0,329192.0,1999.0,6111.0,2017-04-28
4.0,2.0,1492.0,6979.0,251910.0,1944.0,6037.0,2017-01-30
5.0,3.0,2804.0,9211.0,315700.0,1990.0,6037.0,2017-03-17
3.0,2.0,1374.0,7108.0,163153.0,1994.0,6037.0,2017-03-17
3.0,2.0,1732.0,8715.0,390526.0,1956.0,6059.0,2017-05-31
3.0,3.0,1950.0,6689.0,464049.0,1939.0,6037.0,2017-01-27
3.0,2.0,1542.0,6482.0,339989.0,1961.0,6037.0,2017-01-11
4.0,3.0,2064.0,6198.0,423544.0,1977.0,6037.0,2017-03-31
3.0,2.0,1662.0,5844.0,281397.0,1943.0,6037.0,2017-08-16
4.0,2.0,1200.0,9468.0,152608.0,1954.0,6037.0,2017-05-25
2.0,1.0,1117.0,5949.0,74927.0,1947.0,6037.0,2017-03-21
2.0,1.0,974.0,6252.0,279193.0,1909.0,6037.0,2017-05-23
2.0,1.0,827.0,6746.0,392542.0,1940.0,6037.0,2017-09-14
4.0,3.0,2818.0,6000.0,496954.0,1944.0,6037.0,2017-03-21
2.0,3.5,1640.0,975.0,181354.0,1979.0,6059.0,2017-02-22
4.0,2.0,1808.0,14747.0,371755.0,1928.0,6037.0,2017-02-13
3.0,3.0,2861.0,55218.0,309610.0,1960.0,6037.0,2017-08-18
3.0,2.0,1279.0,6079.0,68917.0,1951.0,6037.0,2017-07-27
4.0,2.0,1539.0,4669.0,305557.0,1953.0,6037.0,2017-06-30
4.0,3.0,2197.0,6140.0,151768.0,1970.0,6037.0,2017-06-30
3.0,2.0,1206.0,6328.0,654648.0,1926.0,6037.0,2017-01-11
3.0,2.0,1268.0,9407.0,465279.0,1961.0,6111.0,2017-09-11
3.0,2.0,1554.0,6016.0,95179.0,1973.0,6059.0,2017-02-21
2.0,1.0,757.0,2256.0,442000.0,1924.0,6037.0,2017-08-16
3.0,3.0,2008.0,7000.0,534612.0,1987.0,6059.0,2017-02-27
3.0,2.0,1564.0,7000.0,76251.0,1960.0,6059.0,2017-02-21
2.0,2.0,1290.0,6130.0,543158.0,1949.0,6037.0,2017-01-18
2.0,2.0,1394.0,6008.0,341194.0,1947.0,6037.0,2017-05-18
4.0,2.5,1856.0,5720.0,230883.0,1968.0,6059.0,2017-04-14
3.0,2.0,1696.0,6462.0,374999.0,1938.0,6037.0,2017-03-31
4.0,2.0,1521.0,6000.0,86725.0,1957.0,6059.0,2017-05-26
3.0,2.0,1242.0,4410.0,242111.0,1973.0,6059.0,2017-05-31
2.0,2.0,1527.0,1600.0,446004.0,1975.0,6059.0,2017-02-27
3.0,2.5,2587.0,6338.0,901677.0,1998.0,6059.0,2017-07-14
3.0,2.0,1811.0,7905.0,230883.0,1963.0,6059.0,2017-08-29
3.0,2.0,1189.0,877.0,441961.0,1981.0,6059.0,2017-06-01
4.0,4.0,3168.0,10000.0,915943.0,1979.0,6059.0,2017-04-17
2.0,2.0,1540.0,6029.0,849135.0,1950.0,6037.0,2017-04-04
2.0,1.0,1155.0,7071.0,140856.0,1942.0,6037.0,2017-02-02
3.0,2.0,1448.0,4700.0,459000.0,1956.0,6037.0,2017-03-21
4.0,2.0,1452.0,2921.0,252032.0,2005.0,6037.0,2017-07-20
3.0,2.0,1406.0,8112.0,263558.0,1955.0,6059.0,2017-05-26
2.0,1.0,650.0,7600.0,410000.0,1922.0,6037.0,2017-04-06
2.0,2.0,1718.0,7761.0,505083.0,1947.0,6037.0,2017-08-11
3.0,2.0,1132.0,6186.0,314114.0,1964.0,6059.0,2017-04-13
2.0,2.5,1697.0,13404.0,524121.0,1958.0,6111.0,2017-04-26
2.0,1.0,1042.0,5768.0,219599.0,1910.0,6037.0,2017-07-27
3.0,2.0,1456.0,6049.0,165851.0,1928.0,6037.0,2017-03-28
2.0,1.0,730.0,2489.0,934030.0,1953.0,6037.0,2017-05-09
3.0,2.0,1734.0,5877.0,119563.0,1952.0,6037.0,2017-08-16
3.0,2.0,1293.0,6900.0,467646.0,1953.0,6037.0,2017-07-28
2.0,1.0,889.0,6256.0,59802.0,1950.0,6037.0,2017-08-16
2.0,1.0,845.0,7624.0,150593.0,1940.0,6037.0,2017-08-16
3.0,2.0,1664.0,43148.0,111653.0,1988.0,6037.0,2017-07-31
4.0,2.0,1396.0,7179.0,60206.0,1963.0,6059.0,2017-05-31
4.0,2.0,1613.0,7558.0,67671.0,1956.0,6037.0,2017-05-03
2.0,1.0,1414.0,4015.0,197042.0,1925.0,6037.0,2017-06-26
3.0,1.0,1555.0,12605.0,229607.0,1937.0,6037.0,2017-07-05
3.0,2.5,1983.0,10502.0,444895.0,1986.0,6111.0,2017-07-26
3.0,2.5,2060.0,1839.0,579000.0,2007.0,6059.0,2017-07-21
3.0,1.0,880.0,7200.0,202364.0,1953.0,6059.0,2017-07-10
2.0,1.0,1184.0,6059.0,414211.0,1950.0,6037.0,2017-01-11
4.0,2.5,2375.0,10008.0,123423.0,1965.0,6059.0,2017-02-23
3.0,1.0,1068.0,4439.0,105196.0,1945.0,6037.0,2017-03-24
4.0,3.0,1420.0,1992.0,299857.0,2007.0,6037.0,2017-04-25
4.0,3.0,2320.0,10178.0,400583.0,1967.0,6059.0,2017-08-24
3.0,1.0,1284.0,5100.0,24795.0,1906.0,6037.0,2017-06-27
4.0,3.0,1959.0,5865.0,173158.0,1998.0,6037.0,2017-03-01
3.0,2.0,1225.0,6013.0,401000.0,1953.0,6037.0,2017-07-27
3.0,1.0,1394.0,6884.0,59596.0,1951.0,6037.0,2017-01-19
4.0,3.0,2623.0,10000.0,456087.0,1986.0,6059.0,2017-04-14
3.0,2.0,804.0,2866.0,154348.0,1926.0,6037.0,2017-03-24
2.0,1.0,1239.0,4999.0,61256.0,1937.0,6037.0,2017-09-14
3.0,3.5,2647.0,3308.0,563833.0,1992.0,6059.0,2017-07-07
4.0,2.0,1971.0,12555.0,375491.0,1960.0,6037.0,2017-03-24
3.0,3.0,2866.0,5200.0,430503.0,1993.0,6059.0,2017-07-14
4.0,2.0,1820.0,6538.0,225617.0,1956.0,6037.0,2017-05-01
4.0,3.0,1745.0,7499.0,462393.0,1954.0,6037.0,2017-03-16
2.0,2.0,1300.0,5254.0,366000.0,1949.0,6037.0,2017-05-17
4.0,2.0,2096.0,4840.0,464601.0,1965.0,6059.0,2017-07-12
4.0,2.0,1920.0,8256.0,247552.0,1969.0,6059.0,2017-06-01
3.0,1.0,1344.0,4240.0,311296.0,1929.0,6037.0,2017-08-16
4.0,3.0,2481.0,11500.0,295779.0,1963.0,6111.0,2017-09-08
3.0,2.0,1396.0,5186.0,446555.0,1975.0,6037.0,2017-03-31
3.0,3.0,2056.0,4496.0,518122.0,2004.0,6037.0,2017-03-02
5.0,4.0,1814.0,6151.0,217173.0,1927.0,6037.0,2017-05-25
3.0,3.0,1471.0,4477.0,481000.0,1995.0,6037.0,2017-02-06
5.0,3.5,2530.0,3062.0,473892.0,1982.0,6059.0,2017-08-25
2.0,2.0,1283.0,5507.0,294498.0,1943.0,6037.0,2017-05-18
2.0,1.0,696.0,7371.0,184730.0,1913.0,6037.0,2017-06-23
2.0,2.0,1242.0,5991.0,550000.0,1949.0,6037.0,2017-06-19
3.0,2.0,1472.0,7188.0,149181.0,1979.0,6111.0,2017-03-08
3.0,1.0,1086.0,4131.0,42618.0,1905.0,6037.0,2017-05-08
2.0,1.0,979.0,5540.0,50485.0,1947.0,6037.0,2017-09-14
4.0,3.0,2508.0,14582.0,505395.0,1979.0,6111.0,2017-03-09
5.0,3.0,1697.0,9710.0,380481.0,1948.0,6037.0,2017-05-25
2.0,2.0,1995.0,26751.0,421112.0,1940.0,6037.0,2017-03-14
3.0,2.5,2196.0,3914.0,454158.0,2000.0,6111.0,2017-09-01
3.0,1.0,740.0,3105.0,20447.0,1908.0,6037.0,2017-01-24
3.0,2.0,1546.0,5668.0,210842.0,1953.0,6037.0,2017-06-30
2.0,1.0,1060.0,2702.0,244452.0,1967.0,6037.0,2017-08-15
4.0,2.0,1447.0,6060.0,90821.0,1964.0,6059.0,2017-08-25
5.0,3.0,2569.0,5018.0,340537.0,1990.0,6037.0,2017-02-06
4.0,2.0,1236.0,9360.0,62495.0,1958.0,6059.0,2017-07-07
3.0,2.0,1036.0,2293.0,480461.0,1925.0,6037.0,2017-02-05
4.0,3.0,1942.0,9521.0,633784.0,1962.0,6037.0,2017-05-23
3.0,2.0,1219.0,6324.0,428434.0,1953.0,6037.0,2017-09-15
2.0,2.0,1514.0,6121.0,358466.0,1951.0,6037.0,2017-06-29
3.0,1.0,1426.0,5738.0,417146.0,1951.0,6037.0,2017-05-19
4.0,3.0,1872.0,8103.0,453407.0,1954.0,6037.0,2017-08-15
4.0,3.0,2832.0,6870.0,599484.0,1984.0,6111.0,2017-06-12
3.0,3.0,2362.0,51993.0,595430.0,2003.0,6037.0,2017-06-06
3.0,3.0,1700.0,10780.0,95942.0,1955.0,6059.0,2017-02-21
4.0,3.5,2844.0,4973.0,381970.0,2003.0,6111.0,2017-06-06
3.0,3.0,2231.0,11067.0,461722.0,1959.0,6037.0,2017-07-18
3.0,2.0,2086.0,10800.0,427747.0,1958.0,6059.0,2017-04-17
4.0,3.0,1562.0,8993.0,575000.0,1985.0,6037.0,2017-08-22
3.0,2.5,1428.0,3240.0,559900.0,1989.0,6059.0,2017-08-31
3.0,2.0,1332.0,10319.0,288770.0,1955.0,6037.0,2017-02-15
3.0,2.0,1430.0,14520.0,318272.0,1946.0,6059.0,2017-04-13
4.0,3.0,2533.0,33343.0,349486.0,1942.0,6037.0,2017-05-02
2.0,1.0,1305.0,4331.0,243974.0,1929.0,6037.0,2017-01-26
3.0,1.0,1217.0,6002.0,71415.0,1948.0,6037.0,2017-03-15
5.0,3.5,2902.0,6954.0,916447.0,2004.0,6059.0,2017-07-19
2.0,2.0,1281.0,3060.0,462322.0,1976.0,6059.0,2017-04-17
4.0,3.0,2171.0,3256.0,598000.0,2006.0,6037.0,2017-06-06
3.0,2.0,1217.0,7127.0,314466.0,1956.0,6037.0,2017-05-03
2.0,2.0,1930.0,6250.0,583364.0,1950.0,6037.0,2017-04-03
4.0,2.0,2050.0,17117.0,424850.0,1975.0,6111.0,2017-04-28
4.0,4.0,3037.0,15636.0,939000.0,1954.0,6037.0,2017-07-26
4.0,3.0,1895.0,9407.0,238542.0,1961.0,6111.0,2017-03-09
3.0,2.0,1941.0,10100.0,582000.0,1962.0,6059.0,2017-08-25
3.0,1.0,1406.0,5361.0,81925.0,1930.0,6037.0,2017-05-05
3.0,2.0,1439.0,6875.0,295128.0,1970.0,6059.0,2017-04-14
3.0,2.0,1188.0,6070.0,383133.0,1977.0,6037.0,2017-04-03
3.0,2.0,1430.0,5049.0,62089.0,1959.0,6037.0,2017-08-17
5.0,3.0,2913.0,7592.0,165308.0,1956.0,6037.0,2017-03-31
4.0,2.0,1232.0,7188.0,533057.0,1964.0,6037.0,2017-02-16
4.0,2.5,1818.0,7000.0,417714.0,1964.0,6111.0,2017-04-28
4.0,2.0,1612.0,7680.0,78890.0,1964.0,6037.0,2017-08-22
4.0,3.0,2525.0,7700.0,508464.0,1998.0,6059.0,2017-08-25
3.0,2.0,1221.0,5002.0,175330.0,1950.0,6037.0,2017-03-31
3.0,2.0,1132.0,7000.0,196250.0,1954.0,6059.0,2017-05-26
4.0,2.0,1590.0,7503.0,102050.0,1958.0,6037.0,2017-01-12
2.0,2.0,1186.0,6874.0,251608.0,1952.0,6037.0,2017-05-17
4.0,2.5,2134.0,2526.0,587732.0,2004.0,6059.0,2017-06-06
2.0,1.0,931.0,5435.0,137970.0,1948.0,6037.0,2017-07-27
3.0,2.0,1482.0,4855.0,155242.0,1985.0,6037.0,2017-09-19
4.0,2.0,1582.0,9656.0,638194.0,1962.0,6037.0,2017-08-24
2.0,1.0,1067.0,4904.0,422355.0,1947.0,6037.0,2017-01-19
2.0,2.0,1558.0,8242.0,218496.0,1972.0,6037.0,2017-07-28
3.0,2.0,1140.0,7193.0,73589.0,1957.0,6037.0,2017-01-17
3.0,2.0,1280.0,6932.0,399445.0,1973.0,6111.0,2017-04-27
4.0,3.5,2389.0,9720.0,166214.0,1973.0,6059.0,2017-06-01
2.0,1.0,1080.0,5238.0,168590.0,1939.0,6037.0,2017-03-23
3.0,2.0,1345.0,6040.0,93146.0,1950.0,6037.0,2017-05-05
4.0,3.0,2176.0,11037.0,304505.0,1962.0,6037.0,2017-06-16
3.0,2.0,1507.0,7227.0,607001.0,1923.0,6037.0,2017-01-27
4.0,2.0,1924.0,8725.0,317461.0,1977.0,6037.0,2017-07-26
3.0,3.0,1605.0,11107.0,107118.0,1973.0,6037.0,2017-08-22
3.0,1.0,1149.0,8729.0,34892.0,1954.0,6037.0,2017-01-17
4.0,2.0,2243.0,12702.0,377417.0,1959.0,6037.0,2017-05-02
4.0,2.5,1866.0,6000.0,614618.0,1995.0,6111.0,2017-01-04
4.0,3.0,2086.0,9600.0,761475.0,1979.0,6059.0,2017-04-18
3.0,2.5,1950.0,6600.0,370803.0,1967.0,6059.0,2017-06-01
3.0,2.5,2367.0,2938.0,315019.0,1979.0,6059.0,2017-04-11
3.0,2.0,1295.0,4865.0,142470.0,1950.0,6037.0,2017-03-31
3.0,1.5,1318.0,1602.0,412000.0,1975.0,6059.0,2017-07-07
3.0,2.0,906.0,2454.0,217460.0,1987.0,6037.0,2017-04-24
4.0,2.0,1192.0,7344.0,49020.0,1954.0,6059.0,2017-04-12
5.0,2.0,2434.0,10624.0,377225.0,1923.0,6037.0,2017-09-14
3.0,2.0,1072.0,6062.0,426407.0,1950.0,6037.0,2017-05-22
4.0,2.0,2015.0,11372.0,402466.0,1972.0,6111.0,2017-03-09
3.0,2.0,1818.0,7452.0,72525.0,1961.0,6059.0,2017-07-12
4.0,1.0,1884.0,19772.0,719663.0,1948.0,6037.0,2017-08-23
4.0,3.0,2300.0,6000.0,478279.0,1976.0,6059.0,2017-05-30
2.0,1.0,828.0,5311.0,387000.0,1923.0,6037.0,2017-06-20
3.0,1.0,1021.0,5455.0,49442.0,1944.0,6037.0,2017-08-16
4.0,2.0,1468.0,7057.0,225599.0,1947.0,6037.0,2017-02-12
3.0,2.0,1181.0,6385.0,315126.0,1951.0,6037.0,2017-07-27
3.0,2.0,1891.0,14877.0,474273.0,1973.0,6037.0,2017-04-10
2.0,2.0,1555.0,13557.0,502865.0,1941.0,6037.0,2017-08-11
4.0,3.0,2150.0,8670.0,148829.0,1976.0,6059.0,2017-07-14
4.0,3.0,2617.0,6862.0,754089.0,1949.0,6037.0,2017-01-20
4.0,3.0,2328.0,8110.0,145641.0,1971.0,6037.0,2017-07-28
2.0,2.0,1593.0,9680.0,659912.0,1950.0,6059.0,2017-04-17
2.0,1.0,1044.0,6918.0,67433.0,1954.0,6037.0,2017-01-31
3.0,2.5,1407.0,1573.0,393789.0,1972.0,6059.0,2017-04-14
3.0,2.0,1252.0,6000.0,246666.0,1959.0,6111.0,2017-07-25
2.0,1.0,880.0,2999.0,312068.0,1953.0,6037.0,2017-03-28
3.0,1.0,893.0,5885.0,243659.0,1926.0,6037.0,2017-06-28
3.0,2.5,1281.0,1512.0,288488.0,1985.0,6059.0,2017-05-26
4.0,2.0,1615.0,6430.0,88925.0,1973.0,6111.0,2017-03-09
2.0,2.0,1411.0,7553.0,407495.0,1953.0,6037.0,2017-07-05
2.0,1.0,1144.0,5203.0,355000.0,1924.0,6037.0,2017-01-31
3.0,2.5,2112.0,3200.0,644071.0,1976.0,6059.0,2017-08-31
3.0,2.0,1804.0,9049.0,356488.0,1953.0,6037.0,2017-02-10
3.0,2.0,1495.0,7307.0,329827.0,1951.0,6037.0,2017-01-11
3.0,2.0,1609.0,9101.0,71399.0,1946.0,6037.0,2017-01-30
4.0,2.0,1364.0,5252.0,163018.0,1940.0,6037.0,2017-02-07
3.0,2.0,1437.0,7798.0,279219.0,1954.0,6037.0,2017-01-12
2.0,1.0,822.0,3300.0,155254.0,1985.0,6059.0,2017-07-11
2.0,2.0,1512.0,6395.0,279244.0,1947.0,6037.0,2017-01-23
4.0,2.0,1988.0,6000.0,364180.0,1968.0,6059.0,2017-02-22
3.0,1.0,1140.0,5129.0,92945.0,1954.0,6037.0,2017-06-30
3.0,2.0,1272.0,5029.0,260661.0,1933.0,6037.0,2017-07-19
3.0,2.5,2058.0,7128.0,403166.0,1991.0,6111.0,2017-09-08
3.0,2.5,1821.0,4669.0,470780.0,2004.0,6111.0,2017-03-01
3.0,1.0,1410.0,6075.0,288808.0,1924.0,6037.0,2017-05-15
2.0,4.0,2230.0,2848.0,933951.0,2004.0,6037.0,2017-05-08
3.0,3.0,2952.0,7700.0,888487.0,1994.0,6059.0,2017-04-14
4.0,3.0,1803.0,6491.0,275868.0,1946.0,6037.0,2017-05-02
4.0,2.0,1774.0,6000.0,466384.0,1964.0,6059.0,2017-04-13
3.0,1.0,1067.0,5974.0,187273.0,1947.0,6037.0,2017-01-31
3.0,2.0,1134.0,6000.0,695446.0,1962.0,6059.0,2017-07-11
3.0,2.0,1682.0,8001.0,734981.0,1949.0,6037.0,2017-03-21
2.0,1.0,980.0,5554.0,89295.0,1940.0,6037.0,2017-08-21
3.0,1.0,1039.0,6000.0,292206.0,1902.0,6037.0,2017-01-24
4.0,2.0,1512.0,6090.0,227780.0,1962.0,6111.0,2017-09-08
3.0,2.0,1887.0,7462.0,347259.0,1951.0,6037.0,2017-06-27
3.0,2.0,1695.0,7276.0,247258.0,1985.0,6037.0,2017-07-06
3.0,2.0,1427.0,5377.0,202370.0,1939.0,6037.0,2017-03-30
4.0,2.0,2266.0,6120.0,60209.0,1950.0,6037.0,2017-05-16
4.0,2.0,1589.0,5725.0,390275.0,1968.0,6037.0,2017-06-23
4.0,2.0,1891.0,7992.0,104133.0,1964.0,6059.0,2017-04-17
3.0,2.0,1636.0,5340.0,517640.0,1955.0,6037.0,2017-06-29
3.0,2.0,1937.0,8190.0,689675.0,1984.0,6059.0,2017-04-18
3.0,2.0,1323.0,5727.0,222887.0,1952.0,6037.0,2017-06-20
4.0,2.0,1474.0,8600.0,328939.0,1957.0,6059.0,2017-02-26
3.0,2.0,1126.0,7459.0,202584.0,1940.0,6037.0,2017-08-08
3.0,2.0,1807.0,10915.0,110133.0,1949.0,6037.0,2017-06-29
3.0,2.0,1428.0,6838.0,642442.0,1939.0,6037.0,2017-06-15
3.0,2.0,1240.0,7896.0,231970.0,1961.0,6037.0,2017-03-15
3.0,2.5,1571.0,4300.0,663570.0,1980.0,6059.0,2017-07-13
4.0,2.0,1556.0,6300.0,65146.0,1968.0,6111.0,2017-06-09
4.0,2.0,1612.0,5291.0,352196.0,1971.0,6111.0,2017-09-11
3.0,2.5,1825.0,2788.0,496189.0,2002.0,6111.0,2017-06-05
3.0,2.0,1522.0,7072.0,89421.0,1961.0,6037.0,2017-08-18
3.0,2.0,1519.0,6693.0,114275.0,1960.0,6037.0,2017-04-04
3.0,2.0,1253.0,6490.0,525899.0,1975.0,6059.0,2017-04-18
3.0,2.0,1201.0,6630.0,60839.0,1959.0,6037.0,2017-02-15
3.0,1.0,1143.0,8985.0,85900.0,1953.0,6037.0,2017-04-04
5.0,4.0,2546.0,17384.0,191091.0,1956.0,6037.0,2017-07-31
4.0,2.0,1656.0,6200.0,413182.0,1965.0,6059.0,2017-04-13
4.0,2.0,1623.0,9500.0,63520.0,1963.0,6111.0,2017-06-12
4.0,3.0,2148.0,5173.0,595430.0,1980.0,6037.0,2017-08-18
4.0,2.0,1023.0,4552.0,194738.0,1955.0,6037.0,2017-08-15
3.0,2.0,1272.0,6447.0,439000.0,1950.0,6037.0,2017-05-17
3.0,3.0,2672.0,9900.0,127857.0,1960.0,6059.0,2017-04-17
3.0,1.0,1038.0,6840.0,157915.0,1945.0,6037.0,2017-03-02
3.0,2.0,1568.0,6001.0,446656.0,1958.0,6037.0,2017-05-19
3.0,1.0,883.0,6396.0,395288.0,1950.0,6037.0,2017-07-06
4.0,2.5,1996.0,5480.0,115846.0,1972.0,6059.0,2017-08-28
3.0,1.0,1080.0,7430.0,38900.0,1944.0,6037.0,2017-08-14
3.0,1.0,1098.0,8912.0,60417.0,1948.0,6037.0,2017-02-02
3.0,2.0,1724.0,8501.0,639639.0,1965.0,6059.0,2017-02-26
2.0,1.0,804.0,5701.0,173306.0,1949.0,6037.0,2017-03-13
5.0,3.0,2200.0,4592.0,288593.0,1979.0,6037.0,2017-08-01
3.0,2.0,1923.0,7610.0,435917.0,1979.0,6037.0,2017-05-25
3.0,1.0,1064.0,5001.0,56806.0,1959.0,6037.0,2017-02-02
4.0,3.0,2125.0,5969.0,371072.0,1976.0,6059.0,2017-02-17
4.0,2.0,1546.0,11345.0,81799.0,1957.0,6037.0,2017-07-28
3.0,2.0,1546.0,7486.0,59674.0,1960.0,6037.0,2017-07-05
4.0,3.0,1709.0,18962.0,421055.0,1949.0,6037.0,2017-07-27
3.0,3.0,2479.0,5500.0,610753.0,1989.0,6059.0,2017-08-31
5.0,2.0,1736.0,6781.0,244763.0,1977.0,6111.0,2017-09-11
3.0,1.0,962.0,7222.0,430000.0,1953.0,6059.0,2017-07-07
3.0,2.0,1260.0,6322.0,296996.0,1962.0,6037.0,2017-06-30
4.0,1.0,1122.0,5361.0,149778.0,1906.0,6037.0,2017-05-10
4.0,3.0,2316.0,8156.0,533000.0,2006.0,6037.0,2017-09-06
3.0,2.0,1615.0,12571.0,626186.0,1973.0,6037.0,2017-02-10
3.0,2.5,2724.0,21450.0,601608.0,1977.0,6059.0,2017-04-14
4.0,2.0,1255.0,7276.0,460000.0,1956.0,6059.0,2017-06-07
5.0,3.0,2677.0,11532.0,786087.0,1966.0,6037.0,2017-02-08
2.0,1.0,1266.0,7578.0,181660.0,1931.0,6037.0,2017-07-05
2.0,1.0,934.0,5683.0,218486.0,1943.0,6037.0,2017-06-30
4.0,3.0,3063.0,58370.0,828197.0,1978.0,6111.0,2017-04-27
3.0,2.0,1125.0,7740.0,148000.0,1957.0,6037.0,2017-01-16
3.0,2.0,1422.0,6412.0,407957.0,1973.0,6059.0,2017-04-17
